2025-12-17 16:38:33,488 - INFO - 尝试连接服务器: 121.36.81.195:7709
2025-12-17 16:38:33,703 - INFO - 成功连接服务器: 121.36.81.195:7709
2025-12-18 14:54:17,660 - INFO - 成功获取301176的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:17,747 - INFO - 成功获取301213的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:17,821 - INFO - 成功获取301421的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-18 14:54:17,919 - INFO - 成功获取300399的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-18 14:54:17,998 - INFO - 成功获取300533的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:54:18,085 - INFO - 成功获取300695的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:18,182 - INFO - 成功获取300698的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-18 14:54:18,281 - INFO - 成功获取300969的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:18,361 - INFO - 成功获取301349的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:18,464 - INFO - 成功获取301398的K线数据，耗时: 0.09秒, 记录数: 264
2025-12-18 14:54:18,552 - INFO - 成功获取300046的K线数据，耗时: 0.07秒, 记录数: 259
2025-12-18 14:54:18,637 - INFO - 成功获取300169的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:18,715 - INFO - 成功获取300368的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-18 14:54:18,804 - INFO - 成功获取300591的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:18,887 - INFO - 成功获取300600的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:18,975 - INFO - 成功获取300649的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:19,065 - INFO - 成功获取300803的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-18 14:54:19,151 - INFO - 成功获取300960的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:19,233 - INFO - 成功获取301312的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:19,310 - INFO - 成功获取301357的K线数据，耗时: 0.06秒, 记录数: 254
2025-12-18 14:54:19,417 - INFO - 成功获取300414的K线数据，耗时: 0.10秒, 记录数: 264
2025-12-18 14:54:19,507 - INFO - 成功获取300635的K线数据，耗时: 0.08秒, 记录数: 261
2025-12-18 14:54:19,579 - INFO - 成功获取300730的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:54:19,729 - INFO - 成功获取300810的K线数据，耗时: 0.13秒, 记录数: 264
2025-12-18 14:54:19,810 - INFO - 成功获取301022的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:54:19,897 - INFO - 成功获取301319的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:19,974 - INFO - 成功获取301565的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:54:20,063 - INFO - 成功获取300536的K线数据，耗时: 0.07秒, 记录数: 262
2025-12-18 14:54:20,145 - INFO - 成功获取300650的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-18 14:54:20,220 - INFO - 成功获取300697的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-18 14:54:20,311 - INFO - 成功获取300965的K线数据，耗时: 0.07秒, 记录数: 262
2025-12-18 14:54:20,416 - INFO - 成功获取300991的K线数据，耗时: 0.09秒, 记录数: 263
2025-12-18 14:54:20,504 - INFO - 成功获取300993的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:20,604 - INFO - 成功获取301024的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:21,197 - INFO - 成功获取301408的K线数据，耗时: 0.58秒, 记录数: 263
2025-12-18 14:54:21,619 - INFO - 成功获取300269的K线数据，耗时: 0.12秒, 记录数: 263
2025-12-18 14:54:22,248 - INFO - 成功获取300293的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-18 14:54:22,357 - INFO - 成功获取300581的K线数据，耗时: 0.09秒, 记录数: 263
2025-12-18 14:54:22,441 - INFO - 成功获取300600的K线数据，耗时: 0.07秒, 记录数: 262
2025-12-18 14:54:22,519 - INFO - 成功获取300649的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-18 14:54:22,620 - INFO - 成功获取300882的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:22,698 - INFO - 成功获取300971的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-18 14:54:22,774 - INFO - 成功获取301125的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-18 14:54:22,856 - INFO - 成功获取301129的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:23,001 - INFO - 成功获取300030的K线数据，耗时: 0.13秒, 记录数: 264
2025-12-18 14:54:23,097 - INFO - 成功获取300196的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-18 14:54:23,187 - INFO - 成功获取300324的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:54:23,341 - INFO - 成功获取300452的K线数据，耗时: 0.14秒, 记录数: 264
2025-12-18 14:54:23,544 - INFO - 成功获取300527的K线数据，耗时: 0.09秒, 记录数: 264
2025-12-18 14:54:23,636 - INFO - 成功获取300554的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:23,738 - INFO - 成功获取300665的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-18 14:54:23,821 - INFO - 成功获取301373的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:23,904 - INFO - 成功获取300094的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:23,987 - INFO - 成功获取300160的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:24,072 - INFO - 成功获取300670的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:24,151 - INFO - 成功获取300821的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:24,240 - INFO - 成功获取300961的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-18 14:54:24,341 - INFO - 成功获取301388的K线数据，耗时: 0.09秒, 记录数: 264
2025-12-18 14:54:24,427 - INFO - 成功获取300436的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:24,504 - INFO - 成功获取301150的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:54:24,587 - INFO - 成功获取301176的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:24,668 - INFO - 成功获取301306的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:54:24,777 - INFO - 成功获取301533的K线数据，耗时: 0.09秒, 记录数: 264
2025-12-18 14:54:24,855 - INFO - 成功获取300649的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-18 14:54:24,954 - INFO - 成功获取300921的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:25,051 - INFO - 成功获取301024的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:25,144 - INFO - 成功获取301389的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:25,292 - INFO - 成功获取300246的K线数据，耗时: 0.13秒, 记录数: 263
2025-12-18 14:54:25,371 - INFO - 成功获取300847的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-18 14:54:25,456 - INFO - 成功获取300897的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-18 14:54:25,543 - INFO - 成功获取300915的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:25,631 - INFO - 成功获取300982的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:25,725 - INFO - 成功获取301193的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:25,826 - INFO - 成功获取301208的K线数据，耗时: 0.09秒, 记录数: 263
2025-12-18 14:54:25,949 - INFO - 成功获取301234的K线数据，耗时: 0.11秒, 记录数: 263
2025-12-18 14:54:26,041 - INFO - 成功获取301388的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:26,115 - INFO - 成功获取301501的K线数据，耗时: 0.06秒, 记录数: 95
2025-12-18 14:54:26,193 - INFO - 成功获取300930的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:54:26,275 - INFO - 成功获取301123的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:26,354 - INFO - 成功获取301176的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:54:26,564 - INFO - 成功获取301526的K线数据，耗时: 0.20秒, 记录数: 264
2025-12-18 14:54:26,664 - INFO - 成功获取301658的K线数据，耗时: 0.09秒, 记录数: 86
2025-12-18 14:54:26,749 - INFO - 成功获取300371的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:26,866 - INFO - 成功获取300778的K线数据，耗时: 0.10秒, 记录数: 264
2025-12-18 14:54:27,027 - INFO - 成功获取300860的K线数据，耗时: 0.15秒, 记录数: 264
2025-12-18 14:54:27,108 - INFO - 成功获取301120的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:27,189 - INFO - 成功获取301217的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:27,268 - INFO - 成功获取301378的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:27,362 - INFO - 成功获取300996的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-18 14:54:27,464 - INFO - 成功获取300066的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:27,572 - INFO - 成功获取300226的K线数据，耗时: 0.09秒, 记录数: 263
2025-12-18 14:54:27,676 - INFO - 成功获取300551的K线数据，耗时: 0.09秒, 记录数: 263
2025-12-18 14:54:27,819 - INFO - 成功获取300600的K线数据，耗时: 0.13秒, 记录数: 262
2025-12-18 14:54:27,909 - INFO - 成功获取300631的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:28,027 - INFO - 成功获取300006的K线数据，耗时: 0.10秒, 记录数: 263
2025-12-18 14:54:28,120 - INFO - 成功获取300195的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:28,631 - INFO - 成功获取300950的K线数据，耗时: 0.49秒, 记录数: 253
2025-12-18 14:54:28,794 - INFO - 成功获取301388的K线数据，耗时: 0.15秒, 记录数: 263
2025-12-18 14:54:28,926 - INFO - 成功获取300378的K线数据，耗时: 0.12秒, 记录数: 264
2025-12-18 14:54:29,010 - INFO - 成功获取300502的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:29,140 - INFO - 成功获取300839的K线数据，耗时: 0.11秒, 记录数: 259
2025-12-18 14:54:29,221 - INFO - 成功获取300819的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:29,337 - INFO - 成功获取300950的K线数据，耗时: 0.10秒, 记录数: 254
2025-12-18 14:54:29,412 - INFO - 成功获取301012的K线数据，耗时: 0.06秒, 记录数: 262
2025-12-18 14:54:29,499 - INFO - 成功获取300644的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:29,595 - INFO - 成功获取300830的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-18 14:54:29,674 - INFO - 成功获取300878的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:29,821 - INFO - 成功获取301132的K线数据，耗时: 0.13秒, 记录数: 264
2025-12-18 14:54:30,244 - INFO - 成功获取300283的K线数据，耗时: 0.41秒, 记录数: 263
2025-12-18 14:54:30,338 - INFO - 成功获取300588的K线数据，耗时: 0.08秒, 记录数: 258
2025-12-18 14:54:30,429 - INFO - 成功获取300631的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:30,537 - INFO - 成功获取300564的K线数据，耗时: 0.09秒, 记录数: 263
2025-12-18 14:54:30,619 - INFO - 成功获取300588的K线数据，耗时: 0.07秒, 记录数: 258
2025-12-18 14:54:30,708 - INFO - 成功获取300617的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:30,787 - INFO - 成功获取300683的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-18 14:54:30,867 - INFO - 成功获取300718的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-18 14:54:30,952 - INFO - 成功获取300722的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-18 14:54:31,034 - INFO - 成功获取300723的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:31,110 - INFO - 成功获取300808的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-18 14:54:31,187 - INFO - 成功获取300865的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-18 14:54:31,269 - INFO - 成功获取301038的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-18 14:54:31,367 - INFO - 成功获取301151的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:31,452 - INFO - 成功获取301161的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:31,532 - INFO - 成功获取300021的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:54:31,617 - INFO - 成功获取300095的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:31,708 - INFO - 成功获取300215的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:31,789 - INFO - 成功获取300411的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:31,914 - INFO - 成功获取300588的K线数据，耗时: 0.11秒, 记录数: 259
2025-12-18 14:54:31,992 - INFO - 成功获取300158的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:54:32,082 - INFO - 成功获取300588的K线数据，耗时: 0.07秒, 记录数: 259
2025-12-18 14:54:32,164 - INFO - 成功获取300877的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:32,311 - INFO - 成功获取300955的K线数据，耗时: 0.13秒, 记录数: 264
2025-12-18 14:54:32,396 - INFO - 成功获取300086的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:32,542 - INFO - 成功获取300122的K线数据，耗时: 0.13秒, 记录数: 264
2025-12-18 14:54:32,649 - INFO - 成功获取300189的K线数据，耗时: 0.10秒, 记录数: 264
2025-12-18 14:54:32,724 - INFO - 成功获取300528的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:54:32,800 - INFO - 成功获取300539的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:54:32,891 - INFO - 成功获取300588的K线数据，耗时: 0.08秒, 记录数: 259
2025-12-18 14:54:32,965 - INFO - 成功获取301217的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:54:33,040 - INFO - 成功获取300588的K线数据，耗时: 0.06秒, 记录数: 258
2025-12-18 14:54:33,131 - INFO - 成功获取300706的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:33,226 - INFO - 成功获取300781的K线数据，耗时: 0.08秒, 记录数: 259
2025-12-18 14:54:33,325 - INFO - 成功获取300869的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:33,521 - INFO - 成功获取301067的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:33,616 - INFO - 成功获取300528的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:33,697 - INFO - 成功获取300322的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:33,778 - INFO - 成功获取301200的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:33,856 - INFO - 成功获取301217的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-18 14:54:33,932 - INFO - 成功获取301372的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:54:34,470 - INFO - 成功获取300885的K线数据，耗时: 0.52秒, 记录数: 264
2025-12-18 14:54:34,903 - INFO - 成功获取300149的K线数据，耗时: 0.31秒, 记录数: 264
2025-12-18 14:54:35,004 - INFO - 成功获取301038的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-18 14:54:35,354 - INFO - 成功获取301235的K线数据，耗时: 0.20秒, 记录数: 264
2025-12-18 14:54:35,501 - INFO - 成功获取300965的K线数据，耗时: 0.11秒, 记录数: 263
2025-12-18 14:54:35,587 - INFO - 成功获取300732的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:35,678 - INFO - 成功获取300877的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:35,786 - INFO - 成功获取300289的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-18 14:54:35,913 - INFO - 成功获取301489的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-18 14:54:36,005 - INFO - 成功获取300966的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-18 14:54:36,133 - INFO - 成功获取300579的K线数据，耗时: 0.11秒, 记录数: 264
2025-12-18 14:54:36,228 - INFO - 成功获取301171的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:36,351 - INFO - 成功获取300009的K线数据，耗时: 0.11秒, 记录数: 264
2025-12-18 14:54:36,433 - INFO - 成功获取300733的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:36,530 - INFO - 成功获取300329的K线数据，耗时: 0.08秒, 记录数: 258
2025-12-18 14:54:36,629 - INFO - 成功获取300486的K线数据，耗时: 0.09秒, 记录数: 258
2025-12-18 14:54:36,714 - INFO - 成功获取300500的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:36,795 - INFO - 成功获取300724的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:36,879 - INFO - 成功获取300858的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:36,976 - INFO - 成功获取300878的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:37,053 - INFO - 成功获取300199的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-18 14:54:37,134 - INFO - 成功获取300584的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:37,211 - INFO - 成功获取300696的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-18 14:54:37,306 - INFO - 成功获取300830的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:37,404 - INFO - 成功获取300965的K线数据，耗时: 0.07秒, 记录数: 262
2025-12-18 14:54:37,498 - INFO - 成功获取301357的K线数据，耗时: 0.08秒, 记录数: 253
2025-12-18 14:54:37,579 - INFO - 成功获取301389的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:37,667 - INFO - 成功获取300069的K线数据，耗时: 0.07秒, 记录数: 254
2025-12-18 14:54:37,764 - INFO - 成功获取300689的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-18 14:54:37,885 - INFO - 成功获取300916的K线数据，耗时: 0.11秒, 记录数: 264
2025-12-18 14:54:37,977 - INFO - 成功获取300943的K线数据，耗时: 0.08秒, 记录数: 254
2025-12-18 14:54:38,054 - INFO - 成功获取300960的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:54:38,143 - INFO - 成功获取301076的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:38,237 - INFO - 成功获取300166的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-18 14:54:38,338 - INFO - 成功获取300572的K线数据，耗时: 0.08秒, 记录数: 259
2025-12-18 14:54:38,504 - INFO - 成功获取300600的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:38,596 - INFO - 成功获取300731的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-18 14:54:38,690 - INFO - 成功获取300875的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:54:38,785 - INFO - 成功获取300885的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-18 14:54:38,885 - INFO - 成功获取300906的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:38,970 - INFO - 成功获取301069的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:39,053 - INFO - 成功获取301117的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:39,142 - INFO - 成功获取301357的K线数据，耗时: 0.07秒, 记录数: 254
2025-12-18 14:54:39,245 - INFO - 成功获取301616的K线数据，耗时: 0.09秒, 记录数: 111
2025-12-18 14:54:39,377 - INFO - 成功获取300224的K线数据，耗时: 0.12秒, 记录数: 264
2025-12-18 14:54:39,478 - INFO - 成功获取300289的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-18 14:54:39,561 - INFO - 成功获取300322的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:39,654 - INFO - 成功获取300671的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-18 14:54:40,062 - INFO - 成功获取300706的K线数据，耗时: 0.38秒, 记录数: 264
2025-12-18 14:54:40,151 - INFO - 成功获取300981的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:40,292 - INFO - 成功获取301129的K线数据，耗时: 0.12秒, 记录数: 264
2025-12-18 14:54:40,374 - INFO - 成功获取300780的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:40,469 - INFO - 成功获取300859的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:40,613 - INFO - 成功获取301038的K线数据，耗时: 0.13秒, 记录数: 263
2025-12-18 14:54:40,699 - INFO - 成功获取301048的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:40,781 - INFO - 成功获取301112的K线数据，耗时: 0.07秒, 记录数: 253
2025-12-18 14:54:40,876 - INFO - 成功获取301232的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:40,955 - INFO - 成功获取300158的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-18 14:54:41,048 - INFO - 成功获取300304的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:41,133 - INFO - 成功获取300690的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:41,216 - INFO - 成功获取300752的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:41,311 - INFO - 成功获取300870的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:41,421 - INFO - 成功获取300993的K线数据，耗时: 0.09秒, 记录数: 263
2025-12-18 14:54:41,510 - INFO - 成功获取301005的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:41,601 - INFO - 成功获取301022的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:41,811 - INFO - 成功获取301251的K线数据，耗时: 0.19秒, 记录数: 263
2025-12-18 14:54:41,966 - INFO - 成功获取301502的K线数据，耗时: 0.14秒, 记录数: 263
2025-12-18 14:54:42,060 - INFO - 成功获取300620的K线数据，耗时: 0.08秒, 记录数: 254
2025-12-18 14:54:42,250 - INFO - 成功获取300815的K线数据，耗时: 0.17秒, 记录数: 264
2025-12-18 14:54:42,379 - INFO - 成功获取300637的K线数据，耗时: 0.11秒, 记录数: 264
2025-12-18 14:54:42,460 - INFO - 成功获取301486的K线数据，耗时: 0.06秒, 记录数: 254
2025-12-18 14:54:42,537 - INFO - 成功获取300237的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:42,617 - INFO - 成功获取300290的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:42,716 - INFO - 成功获取300757的K线数据，耗时: 0.09秒, 记录数: 264
2025-12-18 14:54:42,847 - INFO - 成功获取300395的K线数据，耗时: 0.12秒, 记录数: 264
2025-12-18 14:54:42,934 - INFO - 成功获取301217的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:43,158 - INFO - 成功获取300814的K线数据，耗时: 0.21秒, 记录数: 263
2025-12-18 14:54:43,238 - INFO - 成功获取300730的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:43,334 - INFO - 成功获取301526的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:43,419 - INFO - 成功获取300547的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:43,586 - INFO - 成功获取300803的K线数据，耗时: 0.15秒, 记录数: 263
2025-12-18 14:54:43,698 - INFO - 成功获取300539的K线数据，耗时: 0.09秒, 记录数: 263
2025-12-18 14:54:43,829 - INFO - 成功获取300810的K线数据，耗时: 0.11秒, 记录数: 263
2025-12-18 14:54:43,948 - INFO - 成功获取300049的K线数据，耗时: 0.10秒, 记录数: 263
2025-12-18 14:54:44,067 - INFO - 成功获取300426的K线数据，耗时: 0.10秒, 记录数: 263
2025-12-18 14:54:44,254 - INFO - 成功获取300133的K线数据，耗时: 0.17秒, 记录数: 263
2025-12-18 14:54:44,350 - INFO - 成功获取300499的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:44,443 - INFO - 成功获取301123的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:44,545 - INFO - 成功获取300995的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:44,767 - INFO - 成功获取301128的K线数据，耗时: 0.09秒, 记录数: 263
2025-12-18 14:54:44,987 - INFO - 成功获取301226的K线数据，耗时: 0.09秒, 记录数: 263
2025-12-18 14:54:45,094 - INFO - 成功获取300153的K线数据，耗时: 0.09秒, 记录数: 263
2025-12-18 14:54:45,179 - INFO - 成功获取301165的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:45,333 - INFO - 成功获取300767的K线数据，耗时: 0.14秒, 记录数: 263
2025-12-18 14:54:45,435 - INFO - 成功获取301151的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:45,526 - INFO - 成功获取300727的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:45,604 - INFO - 成功获取301321的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:54:45,691 - INFO - 成功获取300404的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:45,781 - INFO - 成功获取301632的K线数据，耗时: 0.08秒, 记录数: 27
2025-12-18 14:54:45,869 - INFO - 成功获取300598的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:45,951 - INFO - 成功获取300642的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:46,037 - INFO - 成功获取300536的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:46,111 - INFO - 成功获取300328的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:54:46,234 - INFO - 成功获取301041的K线数据，耗时: 0.11秒, 记录数: 264
2025-12-18 14:54:46,317 - INFO - 成功获取300893的K线数据，耗时: 0.07秒, 记录数: 264
2025-12-18 14:54:46,399 - INFO - 成功获取300701的K线数据，耗时: 0.06秒, 记录数: 264
2025-12-18 14:54:46,498 - INFO - 成功获取300686的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-18 14:54:46,604 - INFO - 成功获取301008的K线数据，耗时: 0.09秒, 记录数: 264
2025-12-18 14:54:46,729 - INFO - 成功获取300478的K线数据，耗时: 0.11秒, 记录数: 262
2025-12-18 14:54:46,828 - INFO - 成功获取300352的K线数据，耗时: 0.08秒, 记录数: 264
2025-12-18 14:54:46,925 - INFO - 成功获取300192的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:47,038 - INFO - 成功获取300066的K线数据，耗时: 0.10秒, 记录数: 263
2025-12-18 14:54:47,138 - INFO - 成功获取300113的K线数据，耗时: 0.08秒, 记录数: 263
2025-12-18 14:54:47,245 - INFO - 成功获取301377的K线数据，耗时: 0.09秒, 记录数: 263
2025-12-18 14:54:47,328 - INFO - 成功获取300418的K线数据，耗时: 0.07秒, 记录数: 263
2025-12-18 14:54:47,416 - INFO - 成功获取300767的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-18 14:54:47,494 - INFO - 成功获取301259的K线数据，耗时: 0.06秒, 记录数: 263
2025-12-18 14:54:47,608 - INFO - 成功获取300503的K线数据，耗时: 0.09秒, 记录数: 263
